Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue
0,24.0,0,6,15.0,9.0,0,1,1,1,1,1,1,1,1,1,0,0,0,2,0,1,-4.0,5401.89990234375,0.0,20.0,1613.52001953125,7035.419921875
0,49.0,0,12,4.0,19.0,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,2,93.9000015258789,486.8500061035156,0.0,0.0,232.25,719.0999755859375
1,68.0,1,12,5.0,12.0,4,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,45.099998474121094,45.099998474121094,0.0,0.0,15.279999732971191,60.380001068115234
0,75.0,1,17,13.0,22.0,3,1,0,1,2,0,1,0,0,0,0,0,0,0,1,0,74.69999694824219,1294.5999755859375,0.0,20.0,379.6199951171875,1694.219970703125
1,35.0,1,8,0.0,15.0,2,1,1,1,2,0,1,0,0,1,1,1,1,1,0,0,100.19999694824219,2688.449951171875,42.63999938964844,0.0,346.0799865722656,2991.889892578125
0,70.0,0,17,10.0,9.0,1,1,0,1,2,0,0,1,0,1,0,0,1,2,1,1,85.69999694824219,2067.0,0.0,0.0,1202.239990234375,3269.239990234375
0,26.0,1,17,8.0,32.0,1,1,1,1,2,0,1,1,0,0,0,1,1,0,0,0,84.05000305175781,333.54998779296875,0.0,0.0,166.8800048828125,500.42999267578125
1,28.0,1,5,0.0,10.0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,56.150001525878906,291.45001220703125,0.0,0.0,134.3000030517578,425.75
1,26.0,0,8,4.0,10.0,1,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,81.1500015258789,4126.2001953125,0.0,0.0,1772.25,5898.4501953125
0,22.0,1,17,10.0,1.0,2,1,0,1,2,0,1,0,0,0,0,0,1,0,1,0,76.0999984741211,2093.39990234375,30.139999389648438,0.0,1071.0899658203125,3134.35009765625
1,73.0,1,5,2.0,5.0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,1,0,85.5999984741211,1345.550048828125,0.0,0.0,678.75,2024.300048828125
0,65.0,0,7,3.0,5.0,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,1,69.5,1652.0999755859375,16.889999389648438,0.0,632.27001953125,2267.47998046875
0,35.0,0,0,13.0,35.0,1,1,1,1,2,0,0,1,1,1,1,1,1,2,1,0,106.5999984741211,6428.39990234375,0.0,0.0,2515.030029296875,8943.4296875
0,54.0,0,6,14.0,2.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,1,2,20.700000762939453,137.60000610351562,0.0,0.0,211.75999450683594,349.3599853515625
0,64.0,1,11,1.0,16.0,3,1,0,1,0,0,0,1,0,1,1,1,1,0,1,1,67.80000305175781,653.1500244140625,0.0,0.0,370.79998779296875,1023.9500122070312
0,72.0,1,15,4.0,8.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,1,75.05000305175781,256.25,0.0,0.0,71.45999908447266,327.7099914550781
0,23.0,1,12,8.0,4.0,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,79.19999694824219,1742.75,0.0,0.0,288.4200134277344,2031.1700439453125
0,38.0,1,17,0.0,26.0,4,1,0,1,2,0,1,0,0,0,0,0,1,0,1,0,75.69999694824219,75.69999694824219,0.0,0.0,9.050000190734863,84.75
1,43.0,0,5,11.0,29.0,4,1,0,1,0,1,1,0,1,1,1,1,1,0,1,0,78.5,571.0499877929688,0.0,0.0,23.3799991607666,594.4299926757812
0,55.0,1,6,13.0,24.0,1,1,0,1,1,1,0,1,1,1,1,1,1,2,0,0,81.6500015258789,3618.699951171875,0.0,0.0,1682.550048828125,5301.25
0,30.0,0,15,6.0,34.0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,1,60.5,3870.0,0.0,0.0,2411.330078125,6281.330078125
0,26.0,1,21,10.0,2.0,1,1,1,1,2,0,0,1,1,1,1,1,1,1,1,0,104.1500015258789,5743.0498046875,0.0,0.0,583.5499877929688,6326.60009765625
0,76.0,0,6,11.0,11.0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,39.650001525878906,39.650001525878906,0.0,20.0,0.0,59.650001525878906
0,66.0,0,16,12.0,13.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,1,2,19.600000381469727,561.1500244140625,13.069999694824219,0.0,416.07000732421875,964.1500244140625
1,66.0,1,9,4.0,29.0,1,1,1,1,2,0,0,0,1,0,0,0,1,1,1,0,79.25,2619.14990234375,16.959999084472656,0.0,1379.52001953125,3981.7099609375
0,24.0,0,17,8.0,9.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.450000762939453,162.3000030517578,0.0,0.0,281.67999267578125,443.9800109863281
1,41.0,0,8,13.0,33.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,20.600000381469727,414.95001220703125,0.0,0.0,89.30000305175781,504.25
0,43.0,0,7,3.0,13.0,3,1,0,1,2,0,1,0,0,0,1,1,1,0,1,0,86.25,1340.0999755859375,0.0,0.0,356.79998779296875,1696.9000244140625
1,38.0,1,7,1.0,13.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20.450000762939453,471.54998779296875,0.0,0.0,457.1600036621094,928.7100219726562
0,60.0,0,5,6.0,19.0,1,0,0,1,1,1,1,1,1,1,1,1,1,2,0,1,63.900001525878906,3334.949951171875,0.0,0.0,0.0,3334.949951171875
1,64.0,1,16,3.0,17.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,0,2,25.75,1345.8499755859375,0.0,0.0,2574.52001953125,3920.3701171875
1,73.0,0,19,10.0,7.0,4,1,0,1,2,0,0,1,0,1,1,0,1,0,1,0,92.0999984741211,729.9500122070312,0.0,0.0,343.44000244140625,1073.3900146484375
0,46.0,0,17,14.0,22.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.649999618530273,391.70001220703125,0.0,0.0,327.6000061035156,719.2999877929688
1,59.0,0,19,8.0,29.0,3,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,94.4000015258789,1607.199951171875,0.0,0.0,438.42999267578125,2045.6300048828125
0,73.0,0,6,4.0,18.0,1,1,0,1,1,1,0,0,0,0,1,0,1,2,1,1,59.099998474121094,1011.0499877929688,31.049999237060547,0.0,103.13999938964844,1083.1400146484375
0,61.0,1,13,8.0,26.0,3,1,0,1,2,0,0,0,0,1,1,1,1,0,1,1,89.80000305175781,1129.0999755859375,0.0,0.0,144.1999969482422,1273.300048828125
1,51.0,1,10,3.0,3.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,19.600000381469727,356.1499938964844,0.0,0.0,582.4000244140625,938.5499877929688
1,61.0,1,6,0.0,18.0,1,1,1,1,2,0,0,0,0,1,1,1,1,0,1,0,95.69999694824219,4816.7001953125,0.0,0.0,946.0,5762.7001953125
0,61.0,1,19,14.0,22.0,1,1,1,1,2,1,1,0,0,1,1,1,1,0,1,0,104.0999984741211,5645.7998046875,0.0,0.0,2286.89990234375,7932.7001953125
0,51.0,1,19,14.0,13.0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,1,65.25,3791.60009765625,0.0,110.0,2329.280029296875,6230.8798828125
1,21.0,1,0,0.0,10.0,1,1,1,1,2,0,0,1,0,1,1,1,1,1,1,0,101.75,7069.2998046875,0.0,0.0,1391.5999755859375,8460.900390625
0,46.0,0,21,8.0,21.0,4,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,19.850000381469727,146.60000610351562,0.0,0.0,136.72000122070312,283.32000732421875
0,39.0,0,1,7.0,6.0,1,1,1,0,2,0,0,0,0,0,0,0,0,0,0,1,26.450000762939453,911.5999755859375,0.0,0.0,1177.7099609375,2089.31005859375
0,26.0,0,19,15.0,11.0,1,1,1,0,2,0,0,0,0,0,0,0,0,1,0,0,24.350000381469727,1133.699951171875,0.0,0.0,656.1599731445312,1789.8599853515625
0,68.0,1,17,8.0,28.0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,114.6500015258789,6049.5,0.0,0.0,615.5999755859375,6665.10009765625
0,37.0,0,21,7.0,23.0,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0,0,57.599998474121094,1367.75,0.0,0.0,0.0,1367.75
0,64.0,1,11,9.0,34.0,3,1,0,0,2,0,0,0,0,0,0,0,0,2,1,0,20.049999237060547,264.54998779296875,0.0,0.0,484.0799865722656,748.6300048828125
0,22.0,1,8,3.0,4.0,1,1,1,1,1,0,1,0,0,1,0,0,1,1,0,0,63.900001525878906,2635.0,0.0,0.0,1684.0,4319.0
0,76.0,1,10,14.0,14.0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,79.19999694824219,943.8499755859375,0.0,20.0,445.79998779296875,1409.6500244140625
1,52.0,1,9,12.0,19.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.549999237060547,819.9500122070312,0.0,0.0,632.280029296875,1452.22998046875
1,22.0,1,18,13.0,9.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,69.25,1554.0,0.0,0.0,706.4199829101562,2260.419921875
0,81.0,0,19,10.0,34.0,1,1,0,1,2,1,1,0,0,0,0,0,1,1,0,0,81.69999694824219,1820.9000244140625,29.8799991607666,0.0,515.4600219726562,2306.47998046875
0,26.0,0,19,8.0,23.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,1,1,69.94999694824219,69.94999694824219,0.0,0.0,13.039999961853027,82.98999786376953
1,28.0,0,10,3.0,27.0,1,1,0,1,2,1,0,1,0,0,1,1,1,0,1,1,90.3499984741211,434.5,17.329999923706055,0.0,75.05000305175781,492.2200012207031
0,24.0,0,17,8.0,3.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.100000381469727,184.39999389648438,0.0,0.0,140.39999389648438,324.79998779296875
0,62.0,0,2,15.0,17.0,1,1,1,1,0,0,1,1,1,0,0,0,1,2,0,0,64.44999694824219,1867.5999755859375,0.0,0.0,356.1600036621094,2223.760009765625
0,45.0,0,7,8.0,2.0,1,1,0,1,2,0,0,0,0,0,1,1,1,0,1,0,80.8499984741211,1008.7000122070312,0.0,0.0,163.02000427246094,1171.719970703125
0,29.0,1,18,15.0,32.0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,80.19999694824219,3581.60009765625,0.0,0.0,1460.7099609375,5042.31005859375
1,63.0,1,4,15.0,15.0,1,1,1,1,2,0,1,1,0,1,1,1,1,0,1,0,104.0999984741211,5135.14990234375,0.0,0.0,2288.429931640625,7423.580078125
0,51.0,0,9,13.0,2.0,1,1,0,1,2,0,0,0,0,1,1,1,1,0,1,0,90.80000305175781,2361.800048828125,0.0,0.0,399.6199951171875,2761.419921875
1,67.0,1,13,14.0,2.0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,0,111.94999694824219,4534.89990234375,0.0,0.0,1846.6400146484375,6381.5400390625
1,57.0,1,19,8.0,15.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,-8.0,19.399999618530273,0.0,0.0,3.140000104904175,22.540000915527344
1,62.0,1,15,12.0,2.0,4,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,24.25,24.25,0.0,0.0,0.0,24.25
0,76.0,0,17,11.0,17.0,1,1,0,1,2,0,1,0,1,1,1,1,1,1,1,1,99.19999694824219,4062.199951171875,0.0,0.0,790.4000244140625,4852.60009765625
0,62.0,1,15,12.0,28.0,1,0,0,1,0,0,0,1,1,0,1,1,1,2,1,0,47.04999923706055,3263.60009765625,0.0,0.0,0.0,3263.60009765625
1,46.0,1,16,6.0,34.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,25.100000381469727,382.79998779296875,0.0,0.0,0.0,382.79998779296875
1,48.0,1,21,14.0,33.0,1,1,0,1,2,0,1,0,0,0,1,1,1,0,1,0,84.4000015258789,556.3499755859375,0.0,0.0,131.82000732421875,688.1699829101562
1,67.0,1,10,15.0,26.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.649999618530273,978.0,0.0,0.0,1228.010009765625,2206.010009765625
0,41.0,0,13,1.0,4.0,2,1,1,1,2,0,0,0,1,0,1,1,1,1,1,0,90.44999694824219,2509.25,0.0,0.0,735.8400268554688,3245.090087890625
0,55.0,1,17,7.0,3.0,1,1,0,1,2,0,1,0,0,1,0,0,1,0,1,0,83.19999694824219,1130.0,0.0,0.0,156.4499969482422,1286.449951171875
1,72.0,0,8,10.0,27.0,3,1,0,1,2,1,1,0,0,0,1,0,1,0,1,0,90.0,2024.0999755859375,0.0,0.0,725.1900024414062,2749.2900390625
1,68.0,0,7,1.0,15.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.25,1278.800048828125,5.150000095367432,0.0,667.3400268554688,1940.989990234375
0,31.0,0,9,14.0,15.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,2,20.149999618530273,353.6499938964844,0.0,0.0,74.45999908447266,428.1099853515625
1,27.0,1,17,2.0,19.0,1,1,0,1,2,1,0,0,1,1,1,1,0,1,0,0,101.9000015258789,1667.25,0.0,120.0,31.799999237060547,1819.050048828125
0,69.0,0,10,1.0,10.0,1,1,1,1,2,1,1,1,0,1,1,0,1,2,1,0,109.0999984741211,5647.9501953125,0.0,0.0,213.72000122070312,5861.669921875
1,26.0,1,19,12.0,20.0,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,59.70000076293945,1825.5,0.0,0.0,950.77001953125,2776.27001953125
0,25.0,0,0,2.0,17.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,19.549999237060547,280.8500061035156,0.0,0.0,721.1400146484375,1001.989990234375
0,45.0,0,15,8.0,31.0,1,1,0,1,2,0,0,0,0,0,0,0,0,0,1,1,70.44999694824219,70.44999694824219,0.0,10.0,42.869998931884766,123.31999969482422
1,67.0,0,19,4.0,17.0,2,1,1,1,2,0,1,1,0,0,1,1,0,0,1,0,95.9000015258789,2745.199951171875,0.0,50.0,1026.02001953125,3821.219970703125
0,20.0,0,5,2.0,2.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1,19.0,73.44999694824219,0.0,0.0,33.52000045776367,106.97000122070312
1,54.0,0,15,14.0,33.0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,24.75,24.75,0.0,0.0,0.0,24.75
0,33.0,0,17,14.0,22.0,4,1,0,1,1,1,0,0,0,0,0,0,1,1,0,1,48.599998474121094,422.29998779296875,20.450000762939453,0.0,270.6300048828125,672.47998046875
1,56.0,1,19,2.0,17.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,19.549999237060547,1079.6500244140625,0.0,0.0,2524.159912109375,3603.81005859375
0,31.0,0,15,4.0,29.0,1,1,1,1,2,0,0,1,1,1,1,1,1,0,1,0,-4.0,4946.0498046875,0.0,0.0,504.0,5450.0498046875
0,31.0,1,6,6.0,7.0,1,1,1,1,0,1,0,1,1,1,1,1,0,2,1,0,83.30000305175781,6042.7001953125,0.0,80.0,1762.56005859375,7885.259765625
0,66.0,0,7,14.0,7.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,69.4000015258789,69.4000015258789,0.0,0.0,38.529998779296875,107.93000030517578
1,76.0,0,10,9.0,3.0,0,1,1,1,2,0,1,0,0,1,1,0,1,2,1,1,99.6500015258789,6951.14990234375,3.3299999237060547,0.0,2439.56005859375,9387.3798828125
1,42.0,0,9,11.0,23.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.200000762939453,20.200000762939453,0.0,0.0,45.4900016784668,65.69000244140625
0,58.0,0,9,4.0,16.0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,-6.0,4885.85009765625,0.0,0.0,540.9600219726562,5426.81005859375
0,59.0,1,17,13.0,8.0,1,1,1,1,2,1,1,1,0,0,1,1,0,0,1,0,99.44999694824219,5623.7001953125,0.0,30.0,2325.780029296875,7979.47998046875
1,55.0,0,9,4.0,26.0,2,1,1,1,2,1,1,0,0,1,1,1,1,1,0,0,106.0999984741211,2847.39990234375,0.0,0.0,269.3599853515625,3116.760009765625
1,65.0,0,8,11.0,16.0,4,1,0,1,1,0,1,0,0,0,0,0,1,0,1,0,50.75,50.75,0.0,0.0,43.029998779296875,93.77999877929688
0,65.0,0,17,6.0,23.0,1,1,0,1,0,0,0,1,0,0,0,0,1,1,1,1,50.25,2023.550048828125,0.0,0.0,931.2000122070312,2954.75
0,25.0,1,19,9.0,26.0,1,1,1,1,2,0,1,1,1,1,1,1,1,1,1,0,109.0999984741211,4454.25,0.0,0.0,836.8099975585938,5291.06005859375
0,53.0,0,18,15.0,20.0,1,1,0,1,1,1,0,0,1,1,1,1,1,2,1,0,74.80000305175781,4820.14990234375,0.0,0.0,2630.550048828125,7450.7001953125
0,42.0,1,21,1.0,35.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,19.75,1272.050048828125,0.0,0.0,698.8200073242188,1970.8699951171875
1,33.0,1,15,2.0,5.0,1,1,0,1,2,0,1,0,1,1,1,1,1,2,1,1,99.6500015258789,4220.35009765625,0.0,0.0,887.239990234375,5107.58984375
1,63.0,1,19,4.0,17.0,3,1,0,1,2,0,1,1,0,0,0,0,1,0,1,0,78.25,1490.949951171875,0.0,0.0,384.94000244140625,1875.8900146484375
0,32.0,1,17,13.0,26.0,4,1,0,1,2,0,0,0,0,0,0,1,1,0,1,0,69.55000305175781,69.55000305175781,0.0,0.0,49.43000030517578,118.9800033569336
1,68.0,0,12,7.0,33.0,3,1,0,1,1,1,0,1,0,0,1,1,1,0,0,1,64.4000015258789,1398.5999755859375,0.0,0.0,252.0,1650.5999755859375
1,24.0,0,12,5.0,11.0,1,1,1,1,2,0,0,0,1,1,1,1,1,0,0,1,100.30000305175781,3541.39990234375,0.0,0.0,1667.219970703125,5208.6201171875
0,74.0,0,5,8.0,2.0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,0,20.75,485.20001220703125,37.63999938964844,0.0,1054.0899658203125,1501.6500244140625
0,50.0,0,15,4.0,18.0,1,1,1,0,2,0,0,0,0,0,0,0,0,2,1,1,25.25,1733.1500244140625,0.0,0.0,2367.780029296875,4100.93017578125
0,65.0,0,19,0.0,22.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,1,0,70.6500015258789,142.35000610351562,0.0,0.0,25.040000915527344,167.38999938964844
0,58.0,1,12,14.0,22.0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,29.700000762939453,438.25,0.0,90.0,0.0,528.25
1,53.0,0,15,12.0,20.0,3,1,1,1,1,1,1,0,0,0,1,1,1,0,0,1,69.19999694824219,944.6500244140625,0.0,0.0,41.439998626708984,986.0900268554688
0,27.0,0,7,3.0,20.0,1,1,1,1,2,1,1,0,1,0,0,0,1,0,1,0,87.55000305175781,4884.85009765625,1.8300000429153442,0.0,1611.3900146484375,6494.41015625
0,61.0,0,12,2.0,1.0,4,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.200000762939453,20.200000762939453,0.0,0.0,48.25,68.44999694824219
1,27.0,0,0,13.0,14.0,1,1,1,1,2,0,0,0,0,0,0,0,1,0,1,0,76.05000305175781,2227.800048828125,0.0,0.0,1202.1800537109375,3429.97998046875
0,34.0,0,9,9.0,10.0,4,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,54.75,445.8500061035156,0.0,0.0,152.0,597.8499755859375
0,76.0,1,21,7.0,35.0,1,1,1,1,2,0,1,0,0,1,1,0,1,0,1,0,99.94999694824219,3186.64990234375,0.0,0.0,1220.1600341796875,4406.81005859375
1,62.0,0,0,9.0,25.0,1,1,0,0,2,0,0,0,0,0,0,0,0,2,0,1,20.549999237060547,1357.0999755859375,17.139999389648438,0.0,1361.5799560546875,2701.5400390625
1,25.0,0,7,12.0,3.0,4,1,0,1,2,0,0,0,0,1,0,0,0,0,1,0,80.5999984741211,415.54998779296875,36.439998626708984,40.0,28.899999618530273,448.010009765625
0,42.0,0,0,15.0,33.0,1,1,0,1,1,0,0,0,0,0,1,1,1,0,1,0,55.29999923706055,196.14999389648438,0.0,0.0,77.87999725341797,274.0299987792969
1,72.0,0,3,14.0,17.0,1,1,1,1,2,0,0,1,0,1,1,0,1,1,1,0,-2.0,5409.75,0.0,0.0,1628.0,7037.75
0,27.0,1,11,7.0,11.0,1,1,0,1,2,0,0,1,0,1,1,1,1,0,1,0,94.75,759.5499877929688,0.0,0.0,177.1199951171875,936.6699829101562
1,46.0,1,0,0.0,25.0,1,1,1,1,2,0,1,1,0,1,0,0,1,1,1,0,95.0,6602.89990234375,0.0,0.0,2179.10009765625,8782.0
1,45.0,1,2,12.0,26.0,1,1,0,1,2,1,1,1,0,1,1,1,1,2,1,0,105.25,7173.14990234375,0.0,0.0,2135.199951171875,9308.349609375
0,58.0,1,10,3.0,8.0,4,1,0,1,2,0,0,0,0,0,0,0,1,0,0,1,69.55000305175781,69.55000305175781,0.0,0.0,29.780000686645508,99.33000183105469
0,50.0,1,11,0.0,33.0,1,1,1,1,2,0,0,1,0,1,1,1,1,2,1,1,99.5,5861.75,0.0,0.0,2424.31005859375,8286.0595703125
0,24.0,1,13,4.0,1.0,1,1,0,1,2,1,0,1,0,1,1,1,0,0,1,1,99.0,287.3999938964844,0.0,10.0,100.16999816894531,397.57000732421875
0,30.0,1,9,7.0,3.0,4,1,1,1,0,0,1,0,1,0,0,0,1,0,0,2,60.099998474121094,60.099998474121094,0.0,0.0,23.6299991607666,83.7300033569336
0,67.0,0,6,6.0,15.0,1,1,0,1,1,1,0,0,0,1,1,1,1,0,1,0,70.75,146.89999389648438,0.0,0.0,53.86000061035156,200.75999450683594
0,49.0,0,19,15.0,35.0,1,1,1,1,2,1,0,0,0,0,0,0,1,0,1,0,79.05000305175781,434.5,0.0,0.0,118.44000244140625,552.9400024414062
1,37.0,0,17,5.0,23.0,4,1,0,1,2,0,0,0,0,0,0,0,0,0,1,0,69.3499984741211,451.1000061035156,0.0,10.0,103.25,564.3499755859375
1,67.0,0,7,8.0,7.0,0,1,1,1,1,0,1,1,1,0,1,1,0,1,1,0,75.80000305175781,5293.9501953125,0.0,90.0,1984.239990234375,7368.18994140625
1,59.0,1,0,13.0,22.0,1,1,0,1,2,1,1,0,1,1,1,1,1,2,1,1,104.05000305175781,6605.5498046875,0.0,0.0,304.6400146484375,6910.18994140625
0,41.0,0,19,3.0,1.0,1,1,1,1,0,1,1,1,1,1,1,1,1,2,1,1,90.44999694824219,5957.89990234375,0.0,0.0,1849.9000244140625,7807.7998046875
0,70.0,1,18,8.0,4.0,1,1,0,1,2,0,0,1,0,1,0,0,1,0,0,0,86.55000305175781,1857.25,0.0,0.0,468.29998779296875,2325.550048828125
1,55.0,1,13,13.0,2.0,0,1,1,0,2,0,0,0,0,0,0,0,0,2,1,0,24.0,1664.300048828125,0.0,0.0,184.27999877929688,1848.5799560546875
0,22.0,0,17,14.0,12.0,0,1,1,1,2,1,0,0,0,0,0,0,0,2,0,0,79.05000305175781,5730.7001953125,0.0,80.0,524.8800048828125,6335.580078125
1,66.0,1,2,3.0,9.0,1,1,1,1,2,1,1,1,1,1,1,1,1,2,0,0,115.1500015258789,8349.7001953125,0.0,0.0,2922.47998046875,11272.1796875
0,63.0,0,13,7.0,19.0,1,1,0,1,2,0,0,0,0,1,0,0,1,0,1,0,78.8499984741211,292.79998779296875,0.0,0.0,147.72000122070312,440.5199890136719
1,28.0,0,5,13.0,13.0,0,1,0,1,1,1,1,1,0,0,0,0,1,2,1,0,59.75,4069.89990234375,0.0,0.0,3408.60009765625,7478.5
0,59.0,0,6,11.0,28.0,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0,1,68.1500015258789,2656.300048828125,0.0,0.0,805.219970703125,3461.52001953125
1,53.0,0,19,2.0,34.0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,54.900001525878906,2549.10009765625,0.0,130.0,2047.760009765625,4726.85986328125
1,76.0,1,9,8.0,31.0,1,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,70.44999694824219,849.0999755859375,0.0,0.0,475.4100036621094,1324.510009765625
0,37.0,1,16,4.0,26.0,3,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19.049999237060547,454.04998779296875,0.0,0.0,1021.9000244140625,1475.949951171875
0,27.0,1,21,12.0,15.0,4,1,1,1,2,0,0,0,0,0,1,1,1,0,1,1,85.19999694824219,627.4000244140625,0.0,0.0,211.27999877929688,838.6799926757812
0,28.0,1,9,14.0,29.0,4,1,0,1,1,1,0,0,1,0,1,1,1,2,0,1,65.5,564.3499755859375,0.0,0.0,189.44000244140625,753.7899780273438
0,55.0,1,12,7.0,16.0,2,1,0,0,2,0,0,0,0,0,0,0,0,2,1,1,21.100000381469727,490.6499938964844,0.0,0.0,494.3999938964844,985.0499877929688
0,67.0,0,21,6.0,18.0,2,1,1,1,2,0,0,1,0,1,1,1,1,0,1,0,100.05000305175781,3810.550048828125,0.0,0.0,646.02001953125,4456.56982421875
0,53.0,1,10,10.0,7.0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,1,1,20.049999237060547,218.5,0.0,0.0,138.3000030517578,356.79998779296875
0,20.0,1,6,5.0,9.0,1,1,1,1,1,1,1,0,1,1,1,1,1,2,1,0,86.4000015258789,6058.9501953125,0.0,0.0,1105.199951171875,7164.14990234375
1,45.0,0,18,7.0,30.0,1,1,1,1,2,0,1,0,1,0,1,1,1,1,0,0,97.75,5043.2001953125,0.0,0.0,1745.8199462890625,6789.02001953125
1,22.0,0,10,10.0,11.0,3,1,0,0,2,0,0,0,0,0,0,0,0,1,0,1,20.649999618530273,417.5,0.0,0.0,929.4000244140625,1346.9000244140625
1,73.0,0,9,6.0,24.0,1,1,0,1,2,1,0,0,0,0,0,0,1,0,1,1,74.1500015258789,3229.39990234375,0.0,0.0,121.80000305175781,3351.199951171875
1,29.0,1,0,8.0,6.0,2,1,1,1,2,0,0,1,1,1,0,0,1,1,0,0,95.0,3605.60009765625,0.0,0.0,150.10000610351562,3755.699951171875
0,41.0,1,15,1.0,10.0,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,0,109.5,7534.64990234375,0.0,0.0,2774.10009765625,10308.75
1,49.0,1,17,9.0,22.0,0,1,1,1,2,1,1,1,1,0,1,1,1,1,1,1,107.19999694824219,7317.10009765625,0.0,0.0,2302.530029296875,9619.6298828125
1,33.0,0,8,6.0,8.0,3,1,0,1,0,0,0,0,1,0,0,0,1,0,0,2,51.5,900.5,35.34000015258789,0.0,792.2000122070312,1657.3599853515625
1,61.0,1,21,11.0,30.0,1,1,1,1,2,0,1,0,0,0,1,1,1,1,1,0,91.3499984741211,5764.7001953125,18.780000686645508,0.0,3063.06005859375,8808.98046875
0,63.0,0,12,9.0,5.0,1,1,1,1,2,1,0,0,0,1,0,0,1,0,1,0,90.05000305175781,2169.800048828125,27.3799991607666,0.0,81.6500015258789,2224.070068359375
1,29.0,1,15,12.0,8.0,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,29.100000381469727,688.0,0.0,0.0,0.0,688.0
0,31.0,0,6,6.0,27.0,2,1,0,1,1,1,1,0,1,1,1,1,1,0,1,1,79.0,1902.0,0.0,0.0,188.75,2090.75
1,60.0,0,21,9.0,25.0,1,1,1,1,2,1,0,1,1,1,1,1,1,1,1,0,109.55000305175781,3608.0,0.0,0.0,147.52000427246094,3755.52001953125
